,date,benchmark,bench_return
594,2017-05-12,S&P 500,-0.00145957116
595,2017-05-15,S&P 500,0.004900626389999999
596,2017-05-16,S&P 500,-0.0004874475
597,2017-05-17,S&P 500,-0.01788298609
598,2017-05-18,S&P 500,0.0037049406299999995
599,2017-05-19,S&P 500,0.006790030999999999
600,2017-05-22,S&P 500,0.005180877979999999
601,2017-05-23,S&P 500,0.00185907895
602,2017-05-24,S&P 500,0.00252735779
603,2017-05-25,S&P 500,0.0045803688700000005
604,2017-05-26,S&P 500,0.00044303344000000004
605,2017-05-30,S&P 500,-0.00105111694
606,2017-05-31,S&P 500,-0.00030512474
607,2017-06-01,S&P 500,0.00769340448
608,2017-06-02,S&P 500,0.003723574620000001
609,2017-06-05,S&P 500,-0.0011810164
610,2017-06-06,S&P 500,-0.0027761004699999995
611,2017-06-07,S&P 500,0.0017773458800000002
612,2017-06-08,S&P 500,0.00029451258
613,2017-06-09,S&P 500,-0.00082682438
614,2017-06-12,S&P 500,-0.00090660557
615,2017-06-13,S&P 500,0.00476850514
616,2017-06-14,S&P 500,-0.00092327473
617,2017-06-15,S&P 500,-0.00205581339
618,2017-06-16,S&P 500,0.00029157292999999995
619,2017-06-19,S&P 500,0.00835885761
620,2017-06-20,S&P 500,-0.00668685323
621,2017-06-21,S&P 500,-0.00049400606
622,2017-06-22,S&P 500,-0.00044620764000000005
623,2017-06-23,S&P 500,0.0015606930100000001
624,2017-06-26,S&P 500,0.00032643277000000005
625,2017-06-27,S&P 500,-0.008072606429999999
626,2017-06-28,S&P 500,0.00900771275
627,2017-06-29,S&P 500,-0.00856837668
628,2017-06-30,S&P 500,0.0015843696700000001
629,2017-07-03,S&P 500,0.0024043222699999998
630,2017-07-05,S&P 500,0.0016493538
631,2017-07-06,S&P 500,-0.0090089724
632,2017-07-07,S&P 500,0.00641452185
633,2017-07-10,S&P 500,0.00093087107
634,2017-07-11,S&P 500,-0.0007683739700000001
635,2017-07-12,S&P 500,0.00739286703
636,2017-07-13,S&P 500,0.0018999667199999998
637,2017-07-14,S&P 500,0.00468929681
638,2017-07-17,S&P 500,-2.075169e-05
639,2017-07-18,S&P 500,0.00061946832
640,2017-07-19,S&P 500,0.005462933149999999
641,2017-07-20,S&P 500,-8.488409e-05
642,2017-07-21,S&P 500,-0.00036933372
643,2017-07-24,S&P 500,-0.00104025737
644,2017-07-25,S&P 500,0.00292053032
645,2017-07-26,S&P 500,0.00028566076
646,2017-07-27,S&P 500,-0.0008674465199999999
647,2017-07-28,S&P 500,-0.0013047310000000002
648,2017-07-31,S&P 500,-0.00072321658
649,2017-08-01,S&P 500,0.00245170098
650,2017-08-02,S&P 500,0.0006849756900000001
651,2017-08-03,S&P 500,-0.0019955365600000004
652,2017-08-04,S&P 500,0.00190824093
653,2017-08-07,S&P 500,0.00167540883
654,2017-08-08,S&P 500,-0.00229478957
655,2017-08-09,S&P 500,-0.00024666521
656,2017-08-10,S&P 500,-0.014115402030000003
657,2017-08-11,S&P 500,0.00134210966
658,2017-08-14,S&P 500,0.0100970021
659,2017-08-15,S&P 500,-0.00026726450000000003
660,2017-08-16,S&P 500,0.0017035031399999993
661,2017-08-17,S&P 500,-0.015391936730000003
662,2017-08-18,S&P 500,-0.0018090828699999998
663,2017-08-21,S&P 500,0.00119149598
664,2017-08-22,S&P 500,0.00997715117
665,2017-08-23,S&P 500,-0.00336309133
666,2017-08-24,S&P 500,-0.00205557683
667,2017-08-25,S&P 500,0.0017859444
668,2017-08-28,S&P 500,0.00053003657
669,2017-08-29,S&P 500,0.00098272536
670,2017-08-30,S&P 500,0.00487477948
671,2017-08-31,S&P 500,0.005765389449999999
672,2017-09-01,S&P 500,0.00204872076
673,2017-09-05,S&P 500,-0.0075518365400000015
674,2017-09-06,S&P 500,0.00313729093
675,2017-09-07,S&P 500,5.011615e-05
676,2017-09-08,S&P 500,-0.00144599494
677,2017-09-11,S&P 500,0.01085297898
678,2017-09-12,S&P 500,0.00342328275
679,2017-09-13,S&P 500,0.0007719645799999999
680,2017-09-14,S&P 500,-0.0007760824400000001
681,2017-09-15,S&P 500,0.00197370143
682,2017-09-18,S&P 500,0.0014936212300000003
683,2017-09-19,S&P 500,0.00112046972
684,2017-09-20,S&P 500,0.00063457557
685,2017-09-21,S&P 500,-0.0030125643900000003
686,2017-09-22,S&P 500,0.00066975302
687,2017-09-25,S&P 500,-0.00222267798
688,2017-09-26,S&P 500,0.00014993123
689,2017-09-27,S&P 500,0.0040861182200000006
690,2017-09-28,S&P 500,0.00141440665
691,2017-09-29,S&P 500,0.00372953314
692,2017-10-02,S&P 500,0.00387707475
693,2017-10-03,S&P 500,0.00220242856
694,2017-10-04,S&P 500,0.00131416158
695,2017-10-05,S&P 500,0.005819725329999999
696,2017-10-06,S&P 500,-0.0007576358599999999
697,2017-10-09,S&P 500,-0.0018055445999999998
698,2017-10-10,S&P 500,0.00235028744
699,2017-10-11,S&P 500,0.0018210093
700,2017-10-12,S&P 500,-0.00159920743
701,2017-10-13,S&P 500,0.0008914425300000002
702,2017-10-16,S&P 500,0.00177176248
703,2017-10-17,S&P 500,0.0006714049000000001
704,2017-10-18,S&P 500,0.0007834138699999999
705,2017-10-19,S&P 500,0.0004107837
706,2017-10-20,S&P 500,0.00518402509
707,2017-10-23,S&P 500,-0.00394843038
708,2017-10-24,S&P 500,0.0016450640400000002
709,2017-10-25,S&P 500,-0.0046643243
710,2017-10-26,S&P 500,0.0012711012599999998
711,2017-10-27,S&P 500,0.008073962799999999
712,2017-10-30,S&P 500,-0.0031128079
713,2017-10-31,S&P 500,0.00097746954
714,2017-11-01,S&P 500,0.00159043607
715,2017-11-02,S&P 500,0.00029738461
716,2017-11-03,S&P 500,0.00319532624
717,2017-11-06,S&P 500,0.0013557506
718,2017-11-07,S&P 500,-0.00018329900000000002
719,2017-11-08,S&P 500,0.0014623613899999999
720,2017-11-09,S&P 500,-0.00351821851
721,2017-11-10,S&P 500,-0.00053778317
722,2017-11-13,S&P 500,0.00100580111
723,2017-11-14,S&P 500,-0.0021545065800000003
724,2017-11-15,S&P 500,-0.005298564150000001
725,2017-11-16,S&P 500,0.00852377732
726,2017-11-17,S&P 500,-0.00258901421
727,2017-11-20,S&P 500,0.00130746205
728,2017-11-21,S&P 500,0.00655652902
729,2017-11-22,S&P 500,-0.0006621510700000001
730,2017-11-24,S&P 500,0.0021029951100000003
731,2017-11-27,S&P 500,-0.0002735958
732,2017-11-28,S&P 500,0.00988946266
733,2017-11-29,S&P 500,-0.00024070217000000005
734,2017-11-30,S&P 500,0.00856032571
735,2017-12-01,S&P 500,-0.00198511682
736,2017-12-04,S&P 500,-0.00102933775
737,2017-12-05,S&P 500,-0.00369463256
738,2017-12-06,S&P 500,-8.947408000000001e-05
739,2017-12-07,S&P 500,0.0031067989399999997
740,2017-12-08,S&P 500,0.005611173629999999
741,2017-12-11,S&P 500,0.00320640534
742,2017-12-12,S&P 500,0.0015836538199999997
743,2017-12-13,S&P 500,-0.00043889526
744,2017-12-14,S&P 500,-0.0039003986
745,2017-12-15,S&P 500,0.00902867334
746,2017-12-18,S&P 500,0.005404844870000001
747,2017-12-19,S&P 500,-0.00321488174
748,2017-12-20,S&P 500,-0.0006968967500000001
749,2017-12-21,S&P 500,0.00198623302
750,2017-12-22,S&P 500,-0.00045300812
751,2017-12-26,S&P 500,-0.00101026114
752,2017-12-27,S&P 500,0.0008623580499999999
753,2017-12-28,S&P 500,0.00202238508
754,2017-12-29,S&P 500,-0.00511973201
755,2018-01-02,S&P 500,0.00834899293
756,2018-01-03,S&P 500,0.0063999892
757,2018-01-04,S&P 500,0.00423606178
758,2018-01-05,S&P 500,0.007032022759999999
759,2018-01-08,S&P 500,0.00168045752
760,2018-01-09,S&P 500,0.0016014452599999998
761,2018-01-10,S&P 500,-0.0011051751199999999
762,2018-01-11,S&P 500,0.00711257953
763,2018-01-12,S&P 500,0.00675180083
764,2018-01-16,S&P 500,-0.00350685501
765,2018-01-17,S&P 500,0.00941339941
766,2018-01-18,S&P 500,-0.0015269895800000001
767,2018-01-19,S&P 500,0.004409747120000001
768,2018-01-22,S&P 500,0.00808195673
769,2018-01-23,S&P 500,0.0022137731600000003
770,2018-01-24,S&P 500,-0.00055874657
771,2018-01-25,S&P 500,0.00060501435
772,2018-01-26,S&P 500,0.01185897033
773,2018-01-29,S&P 500,-0.006673630450000001
774,2018-01-30,S&P 500,-0.010831123759999998
775,2018-01-31,S&P 500,0.00051870331
776,2018-02-01,S&P 500,-0.00045615294
777,2018-02-02,S&P 500,-0.0211459234
778,2018-02-05,S&P 500,-0.04097614992
779,2018-02-06,S&P 500,0.01754990351
780,2018-02-07,S&P 500,-0.0049746943
781,2018-02-08,S&P 500,-0.03739312524
782,2018-02-09,S&P 500,0.015264920569999996
783,2018-02-12,S&P 500,0.0139493686
784,2018-02-13,S&P 500,0.0026688150300000005
785,2018-02-14,S&P 500,0.01368812282
786,2018-02-15,S&P 500,0.012311818290000002
787,2018-02-16,S&P 500,0.0004625407400000001
788,2018-02-20,S&P 500,-0.005771877679999999
789,2018-02-21,S&P 500,-0.0054767745
790,2018-02-22,S&P 500,0.00105755258
791,2018-02-23,S&P 500,0.016091516780000002
792,2018-02-26,S&P 500,0.01187938645
793,2018-02-27,S&P 500,-0.01256381091
794,2018-02-28,S&P 500,-0.01099288573
795,2018-03-01,S&P 500,-0.013169269
796,2018-03-02,S&P 500,0.00516540413
797,2018-03-05,S&P 500,0.01103830732
798,2018-03-06,S&P 500,0.00269119737
799,2018-03-07,S&P 500,-0.00041495546999999997
800,2018-03-08,S&P 500,0.00473467045
801,2018-03-09,S&P 500,0.017402909709999997
802,2018-03-12,S&P 500,-0.00127036792
803,2018-03-13,S&P 500,-0.00630485024
804,2018-03-14,S&P 500,-0.00544785505
805,2018-03-15,S&P 500,-0.00071931459
806,2018-03-16,S&P 500,0.00173664276
807,2018-03-19,S&P 500,-0.0141966089
808,2018-03-20,S&P 500,0.0014992908100000001
809,2018-03-21,S&P 500,-0.0017367994899999998
810,2018-03-22,S&P 500,-0.02512433114
811,2018-03-23,S&P 500,-0.020955412290000003
812,2018-03-26,S&P 500,0.02715774863
813,2018-03-27,S&P 500,-0.017273884360000002
814,2018-03-28,S&P 500,-0.00274868284
815,2018-03-29,S&P 500,0.013817238680000002
816,2018-04-02,S&P 500,-0.02232705429
817,2018-04-03,S&P 500,0.01265565631
818,2018-04-04,S&P 500,0.01163874471
819,2018-04-05,S&P 500,0.00700822808
820,2018-04-06,S&P 500,-0.02190042862
821,2018-04-09,S&P 500,0.00363414519
822,2018-04-10,S&P 500,0.01675804156
823,2018-04-11,S&P 500,-0.00548101155
824,2018-04-12,S&P 500,0.008371666600000001
825,2018-04-13,S&P 500,-0.0028670827399999996
826,2018-04-16,S&P 500,0.00813563713
827,2018-04-17,S&P 500,0.010659908409999998
828,2018-04-18,S&P 500,0.0008327955800000001
829,2018-04-19,S&P 500,-0.00560323868
830,2018-04-20,S&P 500,-0.008487748270000001
831,2018-04-23,S&P 500,5.569965e-05
832,2018-04-24,S&P 500,-0.01335650872
833,2018-04-25,S&P 500,0.0018365804500000001
834,2018-04-26,S&P 500,0.01043714802
835,2018-04-27,S&P 500,0.0011708649300000002
836,2018-04-30,S&P 500,-0.008153814550000001
837,2018-05-01,S&P 500,0.00255428245
838,2018-05-02,S&P 500,-0.0072066068099999984
839,2018-05-03,S&P 500,-0.00214512354
840,2018-05-04,S&P 500,0.012991861720000001
841,2018-05-07,S&P 500,0.0034768536200000004
842,2018-05-08,S&P 500,-0.00025531815
843,2018-05-09,S&P 500,0.00979939908
844,2018-05-10,S&P 500,0.009599186800000001
845,2018-05-11,S&P 500,0.0020554498000000003
846,2018-05-14,S&P 500,0.00092882057
847,2018-05-15,S&P 500,-0.0067965217000000005
848,2018-05-16,S&P 500,0.004338254410000001
849,2018-05-17,S&P 500,-0.0005679933700000001
850,2018-05-18,S&P 500,-0.00255036451
851,2018-05-21,S&P 500,0.007416786120000002
852,2018-05-22,S&P 500,-0.00311810178
853,2018-05-23,S&P 500,0.0032766214700000003
854,2018-05-24,S&P 500,-0.00198594489
855,2018-05-25,S&P 500,-0.00224142747
856,2018-05-29,S&P 500,-0.011521873059999998
857,2018-05-30,S&P 500,0.012876811200000001
858,2018-05-31,S&P 500,-0.00666159784
859,2018-06-01,S&P 500,0.01094232407
860,2018-06-04,S&P 500,0.00450283161
861,2018-06-05,S&P 500,0.00076322746
862,2018-06-06,S&P 500,0.00859749622
863,2018-06-07,S&P 500,-0.00053407574
864,2018-06-08,S&P 500,0.00316494965
865,2018-06-11,S&P 500,0.00107460832
866,2018-06-12,S&P 500,0.0017866600999999996
867,2018-06-13,S&P 500,-0.00398866151
868,2018-06-14,S&P 500,0.00277770951
869,2018-06-15,S&P 500,-0.0009136515899999999
870,2018-06-18,S&P 500,-0.00211008885
871,2018-06-19,S&P 500,-0.00397598765
872,2018-06-20,S&P 500,0.00171063943
873,2018-06-21,S&P 500,-0.006248791370000001
874,2018-06-22,S&P 500,0.0018896934
875,2018-06-25,S&P 500,-0.013722128690000002
876,2018-06-26,S&P 500,0.00220261454
877,2018-06-27,S&P 500,-0.00860527945
878,2018-06-28,S&P 500,0.00631391549
879,2018-06-29,S&P 500,0.0008220651799999999
880,2018-07-02,S&P 500,0.0031132559000000004
881,2018-07-03,S&P 500,-0.0049476710999999994
882,2018-07-05,S&P 500,0.0088640227
883,2018-07-06,S&P 500,0.00855230667
884,2018-07-09,S&P 500,0.00911429409
885,2018-07-10,S&P 500,0.00349346297
886,2018-07-11,S&P 500,-0.007094317009999999
887,2018-07-12,S&P 500,0.008849171409999999
888,2018-07-13,S&P 500,0.00108295861
889,2018-07-16,S&P 500,-0.00097975904
890,2018-07-17,S&P 500,0.003988042379999999
891,2018-07-18,S&P 500,0.00215983289
892,2018-07-19,S&P 500,-0.00384868976
893,2018-07-20,S&P 500,-0.00090754722
894,2018-07-23,S&P 500,0.00183980266
895,2018-07-24,S&P 500,0.0048310565
896,2018-07-25,S&P 500,0.009108473320000001
897,2018-07-26,S&P 500,-0.0030312208399999995
898,2018-07-27,S&P 500,-0.00656069236
899,2018-07-30,S&P 500,-0.00567195419
900,2018-07-31,S&P 500,0.00491531782
901,2018-08-01,S&P 500,-0.00103814719
902,2018-08-02,S&P 500,0.00503021127
903,2018-08-03,S&P 500,0.00477905404
904,2018-08-06,S&P 500,0.003633023
905,2018-08-07,S&P 500,0.0028338663
906,2018-08-08,S&P 500,-0.00023238291
907,2018-08-09,S&P 500,-0.0011827285999999998
908,2018-08-10,S&P 500,-0.006814295620000001
909,2018-08-13,S&P 500,-0.00398997978
910,2018-08-14,S&P 500,0.006477046970000001
911,2018-08-15,S&P 500,-0.007418367009999999
912,2018-08-16,S&P 500,0.00821950007
913,2018-08-17,S&P 500,0.00340591459
914,2018-08-20,S&P 500,0.00246585484
915,2018-08-21,S&P 500,0.00210392397
916,2018-08-22,S&P 500,-0.00036917302
917,2018-08-23,S&P 500,-0.00163024231
918,2018-08-24,S&P 500,0.0062097898300000004
919,2018-08-27,S&P 500,0.007784928240000002
920,2018-08-28,S&P 500,0.00027734531000000003
921,2018-08-29,S&P 500,0.005787540839999999
922,2018-08-30,S&P 500,-0.004266609879999999
923,2018-08-31,S&P 500,0.00023653799
924,2018-09-04,S&P 500,-0.0015611475
925,2018-09-05,S&P 500,-0.0027958907799999996
926,2018-09-06,S&P 500,-0.0033575948500000003
927,2018-09-07,S&P 500,-0.00213130955
928,2018-09-10,S&P 500,0.00189596847
929,2018-09-11,S&P 500,0.00380790512
930,2018-09-12,S&P 500,0.00036639851999999997
931,2018-09-13,S&P 500,0.005547746750000001
932,2018-09-14,S&P 500,0.00042426121
933,2018-09-17,S&P 500,-0.005553182439999999
934,2018-09-18,S&P 500,0.005408147289999999
935,2018-09-19,S&P 500,0.00125465327
936,2018-09-20,S&P 500,0.00788528872
937,2018-09-21,S&P 500,-0.0003461254
938,2018-09-24,S&P 500,-0.0035137254700000004
939,2018-09-25,S&P 500,-0.00123271564
940,2018-09-26,S&P 500,-0.00329222586
941,2018-09-27,S&P 500,0.0029503038899999995
942,2018-09-28,S&P 500,3.5159770000000006e-05
943,2018-10-01,S&P 500,0.00364876204
944,2018-10-02,S&P 500,-0.00036056328
945,2018-10-03,S&P 500,0.0007113502099999999
946,2018-10-04,S&P 500,-0.007935519759999999
947,2018-10-05,S&P 500,-0.0055147272100000005
948,2018-10-08,S&P 500,-0.00039284419
949,2018-10-09,S&P 500,-0.00112642621
950,2018-10-10,S&P 500,-0.032857082819999994
951,2018-10-11,S&P 500,-0.02056968187
952,2018-10-12,S&P 500,0.014313780480000001
953,2018-10-15,S&P 500,-0.00588203562
954,2018-10-16,S&P 500,0.021523616239999998
955,2018-10-17,S&P 500,-0.00021200955
956,2018-10-18,S&P 500,-0.01429559548
957,2018-10-19,S&P 500,-0.00033450163999999995
958,2018-10-22,S&P 500,-0.0042731495
959,2018-10-23,S&P 500,-0.005461745989999999
960,2018-10-24,S&P 500,-0.03086415695
961,2018-10-25,S&P 500,0.01862316786
962,2018-10-26,S&P 500,-0.017325909119999996
963,2018-10-29,S&P 500,-0.00654653144
964,2018-10-30,S&P 500,0.01575694506
965,2018-10-31,S&P 500,0.01088485327
966,2018-11-01,S&P 500,0.010584847509999998
967,2018-11-02,S&P 500,-0.006227936629999999
968,2018-11-05,S&P 500,0.005627629129999999
969,2018-11-06,S&P 500,0.00633895981
970,2018-11-07,S&P 500,0.02122033441
971,2018-11-08,S&P 500,-0.00198438155
972,2018-11-09,S&P 500,-0.00902820912
973,2018-11-12,S&P 500,-0.019702675149999998
974,2018-11-13,S&P 500,-0.0014467930800000002
975,2018-11-14,S&P 500,-0.0073085708499999995
976,2018-11-15,S&P 500,0.010920403909999998
977,2018-11-16,S&P 500,0.0022968412300000004
978,2018-11-19,S&P 500,-0.01661343299
979,2018-11-20,S&P 500,-0.01807715192
980,2018-11-21,S&P 500,0.00312601924
981,2018-11-23,S&P 500,-0.00650374201
982,2018-11-26,S&P 500,0.01565235619
983,2018-11-27,S&P 500,0.00327156701
984,2018-11-28,S&P 500,0.02303781067
985,2018-11-29,S&P 500,-0.00195297746
986,2018-11-30,S&P 500,0.008360568129999999
987,2018-12-03,S&P 500,0.01094087465
988,2018-12-04,S&P 500,-0.032307771760000006
989,2018-12-06,S&P 500,-0.00120796352
990,2018-12-07,S&P 500,-0.02316183498
991,2018-12-10,S&P 500,0.0017714740899999995
992,2018-12-11,S&P 500,-0.00030575895
993,2018-12-12,S&P 500,0.005428573179999999
994,2018-12-13,S&P 500,-1.383173e-05
995,2018-12-14,S&P 500,-0.01896445289
996,2018-12-17,S&P 500,-0.020718752290000003
997,2018-12-18,S&P 500,0.00015156964
998,2018-12-19,S&P 500,-0.015303153380000002
999,2018-12-20,S&P 500,-0.01574826541
1000,2018-12-21,S&P 500,-0.020588354
1001,2018-12-24,S&P 500,-0.02703765262
1002,2018-12-26,S&P 500,0.04961450096
1003,2018-12-27,S&P 500,0.008654915390000002
1004,2018-12-28,S&P 500,-0.00107773646
1005,2018-12-31,S&P 500,0.008622459340000001
1006,2019-01-02,S&P 500,0.00127178669
1007,2019-01-03,S&P 500,-0.024498338289999998
1008,2019-01-04,S&P 500,0.03433563732
1009,2019-01-07,S&P 500,0.00701267056
1010,2019-01-08,S&P 500,0.00971748604
1011,2019-01-09,S&P 500,0.0044173052600000005
1012,2019-01-10,S&P 500,0.00451890839
1013,2019-01-11,S&P 500,-0.00014495074
1014,2019-01-14,S&P 500,-0.00514374192
1015,2019-01-15,S&P 500,0.010743528549999999
1016,2019-01-16,S&P 500,0.00224571085
1017,2019-01-17,S&P 500,0.007690203529999998
1018,2019-01-18,S&P 500,0.01321226182
1019,2019-01-22,S&P 500,-0.0141175504
1020,2019-01-23,S&P 500,0.00220156707
1021,2019-01-24,S&P 500,0.0014088563400000002
1022,2019-01-25,S&P 500,0.008523073340000001
1023,2019-01-28,S&P 500,-0.007848669090000001
1024,2019-01-29,S&P 500,-0.0014387296800000002
1025,2019-01-30,S&P 500,0.015661312790000003
1026,2019-01-31,S&P 500,0.00881310494
1027,2019-02-01,S&P 500,0.00103315965
1028,2019-02-04,S&P 500,0.00679201177
1029,2019-02-05,S&P 500,0.004718709979999999
1030,2019-02-06,S&P 500,-0.00212758573
1031,2019-02-07,S&P 500,-0.00921261244
1032,2019-02-08,S&P 500,0.00100736416
1033,2019-02-11,S&P 500,0.00072065616
1034,2019-02-12,S&P 500,0.01296116882
1035,2019-02-13,S&P 500,0.0031055612899999994
1036,2019-02-14,S&P 500,-0.002303853
1037,2019-02-15,S&P 500,0.01095261471
1038,2019-02-19,S&P 500,0.0015725237900000002
1039,2019-02-20,S&P 500,0.00197189512
1040,2019-02-21,S&P 500,-0.00344078718
1041,2019-02-22,S&P 500,0.00644310988
1042,2019-02-25,S&P 500,0.0013705267500000002
1043,2019-02-26,S&P 500,-0.00077826218
1044,2019-02-27,S&P 500,-0.00039036229
1045,2019-02-28,S&P 500,-0.00252738915
1046,2019-03-01,S&P 500,0.0069508786999999995
1047,2019-03-04,S&P 500,-0.00385690133
1048,2019-03-05,S&P 500,-0.00109984148
1049,2019-03-06,S&P 500,-0.00647763291
1050,2019-03-07,S&P 500,-0.00791547506
1051,2019-03-08,S&P 500,-0.00203561735
1052,2019-03-11,S&P 500,0.0146774514
1053,2019-03-12,S&P 500,0.0030000813899999997
1054,2019-03-13,S&P 500,0.00701924137
1055,2019-03-14,S&P 500,-0.00052954681
1056,2019-03-15,S&P 500,0.00502410964
1057,2019-03-18,S&P 500,0.00371756523
1058,2019-03-19,S&P 500,-0.00010205212
1059,2019-03-20,S&P 500,-0.0028995199100000004
1060,2019-03-21,S&P 500,0.01090698686
1061,2019-03-22,S&P 500,-0.0188975815
1062,2019-03-25,S&P 500,-0.0007634237599999999
1063,2019-03-26,S&P 500,0.00718361665
1064,2019-03-27,S&P 500,-0.004630479900000001
1065,2019-03-28,S&P 500,0.00374631083
1066,2019-03-29,S&P 500,0.006779935209999999
1067,2019-04-01,S&P 500,0.01157722348
1068,2019-04-02,S&P 500,5.453977e-05
1069,2019-04-03,S&P 500,0.0021493534600000004
1070,2019-04-04,S&P 500,0.0023134395199999997
1071,2019-04-05,S&P 500,0.00464553033
1072,2019-04-08,S&P 500,0.0010659008599999999
1073,2019-04-09,S&P 500,-0.0057642686200000005
1074,2019-04-10,S&P 500,0.00356147803
1075,2019-04-11,S&P 500,5.070616e-05
1076,2019-04-12,S&P 500,0.006709967809999999
1077,2019-04-15,S&P 500,-0.00060674769
1078,2019-04-16,S&P 500,0.0005073936099999999
1079,2019-04-17,S&P 500,-0.0021730061499999997
1080,2019-04-18,S&P 500,0.00160320924
1081,2019-04-22,S&P 500,0.0010388772
1082,2019-04-23,S&P 500,0.008889526759999999
1083,2019-04-24,S&P 500,-0.00218827753
1084,2019-04-25,S&P 500,-0.00036870401
1085,2019-04-26,S&P 500,0.00471504941
1086,2019-04-29,S&P 500,0.00111756549
1087,2019-04-30,S&P 500,0.0009793162699999998
1088,2019-05-01,S&P 500,-0.00749296324
1089,2019-05-02,S&P 500,-0.00208425272
1090,2019-05-03,S&P 500,0.009737457759999998
1091,2019-05-06,S&P 500,-0.00438631084
1092,2019-05-07,S&P 500,-0.01650563924
1093,2019-05-08,S&P 500,-0.00157760445
1094,2019-05-09,S&P 500,-0.0026729494600000003
1095,2019-05-10,S&P 500,0.004064271689999999
1096,2019-05-13,S&P 500,-0.024092943730000003
1097,2019-05-14,S&P 500,0.008130782190000001
1098,2019-05-15,S&P 500,0.00604011173
1099,2019-05-16,S&P 500,0.00918505178
1100,2019-05-17,S&P 500,-0.005735791139999999
1101,2019-05-20,S&P 500,-0.006732447390000001
1102,2019-05-21,S&P 500,0.00852075922
1103,2019-05-22,S&P 500,-0.0028043949600000005
1104,2019-05-23,S&P 500,-0.011810273119999999
1105,2019-05-24,S&P 500,0.0015028354
1106,2019-05-28,S&P 500,-0.008369793129999999
1107,2019-05-29,S&P 500,-0.00688342495
1108,2019-05-30,S&P 500,0.00223460204
1109,2019-05-31,S&P 500,-0.01300088367
1110,2019-06-03,S&P 500,-0.00275794847
1111,2019-06-04,S&P 500,0.02148571557
1112,2019-06-05,S&P 500,0.00828473174
1113,2019-06-06,S&P 500,0.00640873728
1114,2019-06-07,S&P 500,0.010594043829999998
1115,2019-06-10,S&P 500,0.00466476521
1116,2019-06-11,S&P 500,-0.00029879273999999995
1117,2019-06-12,S&P 500,-0.00202083721
1118,2019-06-13,S&P 500,0.00439666566
1119,2019-06-14,S&P 500,-0.00147624034
1120,2019-06-17,S&P 500,0.00093791579
1121,2019-06-18,S&P 500,0.00974756228
1122,2019-06-19,S&P 500,0.0029869373200000003
1123,2019-06-20,S&P 500,0.009567498890000001
1124,2019-06-21,S&P 500,-0.0011999597
1125,2019-06-24,S&P 500,-0.0017306541
1126,2019-06-25,S&P 500,-0.00949485363
1127,2019-06-26,S&P 500,-0.00123547785
1128,2019-06-27,S&P 500,0.00397499469
1129,2019-06-28,S&P 500,0.00580478402
1130,2019-07-01,S&P 500,0.007679982509999999
1131,2019-07-02,S&P 500,0.00296646637
1132,2019-07-03,S&P 500,0.00791361132
1133,2019-07-05,S&P 500,-0.0017004095100000005
1134,2019-07-08,S&P 500,-0.00482155459
1135,2019-07-09,S&P 500,0.00152885893
1136,2019-07-10,S&P 500,0.004521888710000001
1137,2019-07-11,S&P 500,0.00228840329
1138,2019-07-12,S&P 500,0.00471777529
1139,2019-07-15,S&P 500,0.00017427861999999998
1140,2019-07-16,S&P 500,-0.0033721137799999994
1141,2019-07-17,S&P 500,-0.006516276529999999
1142,2019-07-18,S&P 500,0.003684392
1143,2019-07-19,S&P 500,-0.006136544870000001
1144,2019-07-22,S&P 500,0.00285327094
1145,2019-07-23,S&P 500,0.00686565491
1146,2019-07-24,S&P 500,0.00472774714
1147,2019-07-25,S&P 500,-0.00525689949
1148,2019-07-26,S&P 500,0.007400297229999998
1149,2019-07-29,S&P 500,-0.00161229921
1150,2019-07-30,S&P 500,-0.00247908902
1151,2019-07-31,S&P 500,-0.01085832167
1152,2019-08-01,S&P 500,-0.00889896638
1153,2019-08-02,S&P 500,-0.00719351517
1154,2019-08-05,S&P 500,-0.02972774039
1155,2019-08-06,S&P 500,0.013093946200000001
1156,2019-08-07,S&P 500,0.00079464914
1157,2019-08-08,S&P 500,0.01901873705
1158,2019-08-09,S&P 500,-0.006460416020000001
1159,2019-08-12,S&P 500,-0.01178417772
1160,2019-08-13,S&P 500,0.014800676730000004
1161,2019-08-14,S&P 500,-0.029006729449999998
1162,2019-08-15,S&P 500,0.00265468076
1163,2019-08-16,S&P 500,0.01459251672
1164,2019-08-19,S&P 500,0.012162965490000002
1165,2019-08-20,S&P 500,-0.007840391120000002
1166,2019-08-21,S&P 500,0.00828846385
1167,2019-08-22,S&P 500,-0.0004791545200000001
1168,2019-08-23,S&P 500,-0.02593915779
1169,2019-08-26,S&P 500,0.011107510199999998
1170,2019-08-27,S&P 500,-0.00319872637
1171,2019-08-28,S&P 500,0.00658284334
1172,2019-08-29,S&P 500,0.012856487279999999
1173,2019-08-30,S&P 500,0.0007773936900000001
1174,2019-09-03,S&P 500,-0.006829297979999999
1175,2019-09-04,S&P 500,0.010926070449999999
1176,2019-09-05,S&P 500,0.0132429628
1177,2019-09-06,S&P 500,0.0009482813
1178,2019-09-09,S&P 500,-1.2784080000000002e-05
1179,2019-09-10,S&P 500,0.00035435386
1180,2019-09-11,S&P 500,0.00728085457
1181,2019-09-12,S&P 500,0.00303420583
1182,2019-09-13,S&P 500,-0.00044864664000000007
1183,2019-09-16,S&P 500,-0.00310442163
